,site_code,project_name,community_type,exp_year,treatment_year,calendar_year,treatment,trt_type,mean_change,S_PC,abs_S_PC,expH_PC,experiment_length,rrich,anpp,MAT,MAP
1391,JSP,GCE,0,JSP::GCE::0,1,1999,HR,R*temp,0.254943115,-0.047619048,0.047619048,-0.012666347,13,47.94358099,400,13,675
1392,JSP,GCE,0,JSP::GCE::0,1,1999,RN,R*R,0.181720047,-0.023809524,0.023809524,0.055390607,13,47.94358099,400,13,675
1393,JSP,GCE,0,JSP::GCE::0,13,2011,CH,R*temp,0.319871672,-0.014285714,0.014285714,-0.007524351,13,47.94358099,400,13,675
1394,KAEFS,WAPAClip,0,KAEFS::WAPAClip::0,3,2011,C WC,N*N,0.48835185,-0.085714286,0.085714286,-0.035188987,3,59.1086166,402.546875,16,899
1395,KAEFS,WAPAClip,0,KAEFS::WAPAClip::0,3,2011,C CD,R*mow_clip,0.460121507,0.457142857,0.457142857,0.143696716,3,59.1086166,402.546875,16,899
1396,KAEFS,WAPAClip,0,KAEFS::WAPAClip::0,3,2011,C CH,R*mow_clip,0.441523855,0.257142857,0.257142857,0.058260469,3,59.1086166,402.546875,16,899
1397,KAEFS,WAPAClip,0,KAEFS::WAPAClip::0,2,2010,C CD,R*mow_clip,0.447676827,-0.054054054,0.054054054,0.440714172,3,59.1086166,402.546875,16,899
1398,KAEFS,WAPAClip,0,KAEFS::WAPAClip::0,2,2010,C CH,R*mow_clip,0.384074105,0.108108108,0.108108108,0.474908422,3,59.1086166,402.546875,16,899
1399,KAEFS,WAPAClip,0,KAEFS::WAPAClip::0,2,2010,C WC,N*N,0.332882097,0.243243243,0.243243243,0.603542984,3,59.1086166,402.546875,16,899
1400,KAEFS,WAPAClip,0,KAEFS::WAPAClip::0,2,2010,U WD,R*temp,0.341102807,0,0,0.135143291,3,59.1086166,402.546875,16,899
1401,KAEFS,WAPAClip,0,KAEFS::WAPAClip::0,3,2011,U WD,R*temp,0.454005923,0,0,0.255340888,3,59.1086166,402.546875,16,899
1402,KAEFS,WAPAClip,0,KAEFS::WAPAClip::0,3,2011,U WH,R*temp,0.471380955,-0.228571429,0.228571429,0.020843274,3,59.1086166,402.546875,16,899
1403,KAEFS,WAPAClip,0,KAEFS::WAPAClip::0,1,2009,C CH,R*mow_clip,0.293531392,0.181818182,0.181818182,0.233501627,3,59.1086166,402.546875,16,899
1404,KAEFS,WAPAClip,0,KAEFS::WAPAClip::0,1,2009,C WC,N*N,0.303209579,0.045454545,0.045454545,0.143028283,3,59.1086166,402.546875,16,899
1405,KAEFS,WAPAClip,0,KAEFS::WAPAClip::0,1,2009,U WD,R*temp,0.44070343,-0.045454545,0.045454545,-0.15279584,3,59.1086166,402.546875,16,899
1406,KAEFS,WAPAClip,0,KAEFS::WAPAClip::0,1,2009,U WH,R*temp,0.283445837,-0.090909091,0.090909091,-0.052574663,3,59.1086166,402.546875,16,899
1407,KAEFS,WAPAClip,0,KAEFS::WAPAClip::0,2,2010,U WH,R*temp,0.355485401,0,0,-0.009455989,3,59.1086166,402.546875,16,899
1408,KAEFS,WAPAClip,0,KAEFS::WAPAClip::0,1,2009,C CD,R*mow_clip,0.370314267,-0.136363636,0.136363636,0.11690922,3,59.1086166,402.546875,16,899
1409,KNP,GFP,0,KNP::GFP::0,3,2011,Rainout_Grazed,R*mow_clip,0.231201104,0.1875,0.1875,0.051442356,3,48.94185908,566.63125,22,573
1410,KNP,GFP,0,KNP::GFP::0,1,2009,Rainout_Grazed,R*mow_clip,0.190196074,-0.361111111,0.361111111,-0.26222656,3,48.94185908,566.63125,22,573
1411,KNP,GFP,0,KNP::GFP::0,2,2010,Rainout_Grazed,R*mow_clip,0.238892253,0.388888889,0.388888889,0.196774889,3,48.94185908,566.63125,22,573
1412,KNZ,BGP,0,KNZ::BGP::0,20,2005,b_m_c,N*N,0.503987475,0.333333333,0.333333333,0.700154258,25,130.2573117,407.070679,12,866
1413,KNZ,BGP,0,KNZ::BGP::0,20,2005,u_m_n,R*mow_clip,0.336566935,-0.283018868,0.283018868,0.080563608,25,130.2573117,407.070679,12,866
1414,KNZ,BGP,0,KNZ::BGP::0,20,2005,u_m_p,R*mow_clip,0.245487717,0.113207547,0.113207547,0.118234397,25,130.2573117,407.070679,12,866
1415,KNZ,BGP,0,KNZ::BGP::0,20,2005,u_u_b,R*R,0.344578928,-0.358490566,0.358490566,-0.41847406,25,130.2573117,407.070679,12,866
1416,KNZ,BGP,0,KNZ::BGP::0,14,1999,b_m_c,N*N,0.573049642,-0.106796117,0.106796117,-0.457178042,25,130.2573117,407.070679,12,866
1417,KNZ,BGP,0,KNZ::BGP::0,20,2005,b_u_n,R*burn,0.420108577,0.226415094,0.226415094,0.08163515,25,130.2573117,407.070679,12,866
1418,KNZ,BGP,0,KNZ::BGP::0,20,2005,b_u_p,R*burn,0.543494616,-0.188679245,0.188679245,-0.427299233,25,130.2573117,407.070679,12,866
1419,KNZ,BGP,0,KNZ::BGP::0,14,1999,b_u_n,R*burn,0.664174429,-0.45631068,0.45631068,-0.690678046,25,130.2573117,407.070679,12,866
1420,KNZ,BGP,0,KNZ::BGP::0,14,1999,b_u_p,R*burn,0.445117272,-0.300970874,0.300970874,-0.18586494,25,130.2573117,407.070679,12,866
1421,KNZ,BGP,0,KNZ::BGP::0,14,1999,u_m_n,R*mow_clip,0.525875433,-0.165048544,0.165048544,-0.470686668,25,130.2573117,407.070679,12,866
1422,KNZ,BGP,0,KNZ::BGP::0,14,1999,u_m_p,R*mow_clip,0.620599818,0.126213592,0.126213592,-0.498217696,25,130.2573117,407.070679,12,866
1423,KNZ,BGP,0,KNZ::BGP::0,14,1999,u_u_b,R*R,0.456764805,-0.126213592,0.126213592,-0.315168893,25,130.2573117,407.070679,12,866
1424,KNZ,BGP,0,KNZ::BGP::0,9,1994,b_m_c,N*N,0.699492989,-0.038251366,0.038251366,0.209689403,25,130.2573117,407.070679,12,866
1425,KNZ,BGP,0,KNZ::BGP::0,9,1994,b_u_n,R*burn,0.653450317,-0.672131148,0.672131148,-0.703203865,25,130.2573117,407.070679,12,866
1426,KNZ,BGP,0,KNZ::BGP::0,9,1994,b_u_p,R*burn,0.460028094,-0.180327869,0.180327869,-0.265999532,25,130.2573117,407.070679,12,866
1427,KNZ,BGP,0,KNZ::BGP::0,9,1994,u_m_n,R*mow_clip,0.658711837,-0.245901639,0.245901639,-0.092087683,25,130.2573117,407.070679,12,866
1428,KNZ,BGP,0,KNZ::BGP::0,9,1994,u_m_p,R*mow_clip,0.742778129,-0.131147541,0.131147541,0.022396534,25,130.2573117,407.070679,12,866
1429,KNZ,BGP,0,KNZ::BGP::0,9,1994,u_u_b,R*R,0.520679281,-0.327868852,0.327868852,-0.455884923,25,130.2573117,407.070679,12,866
1430,KNZ,BGP,0,KNZ::BGP::0,4,1989,b_m_c,N*N,0.390893262,0.095238095,0.095238095,0.37943406,25,130.2573117,407.070679,12,866
1431,KNZ,BGP,0,KNZ::BGP::0,4,1989,b_u_n,R*burn,0.272544401,0.142857143,0.142857143,-0.017672718,25,130.2573117,407.070679,12,866
1432,KNZ,BGP,0,KNZ::BGP::0,4,1989,b_u_p,R*burn,0.310896788,-0.035714286,0.035714286,-0.319140498,25,130.2573117,407.070679,12,866
1433,KNZ,BGP,0,KNZ::BGP::0,4,1989,u_m_n,R*mow_clip,0.508087444,-0.107142857,0.107142857,-0.112942432,25,130.2573117,407.070679,12,866
1434,KNZ,BGP,0,KNZ::BGP::0,4,1989,u_m_p,R*mow_clip,0.418972121,-0.089285714,0.089285714,0.041366776,25,130.2573117,407.070679,12,866
1435,KNZ,BGP,0,KNZ::BGP::0,4,1989,u_u_b,R*R,0.3014599,0.017857143,0.017857143,-0.050782132,25,130.2573117,407.070679,12,866
1436,KNZ,GFP,20B,KNZ::GFP::20B,2,2010,Rainout_Grazed,R*mow_clip,0.212242479,0.130952381,0.130952381,0.383360068,3,56.45146886,490.2714286,12,866
1437,KNZ,GFP,20B,KNZ::GFP::20B,1,2009,Rainout_Grazed,R*mow_clip,0.153509686,-0.283950617,0.283950617,-0.333797306,3,56.45146886,490.2714286,12,866
1438,KNZ,GFP,20B,KNZ::GFP::20B,3,2011,Rainout_Grazed,R*mow_clip,0.273752954,0.197368421,0.197368421,0.492114877,3,56.45146886,490.2714286,12,866
1439,KNZ,GFP,4F,KNZ::GFP::4F,3,2011,Rainout_Grazed,R*mow_clip,0.191396427,0.127340824,0.127340824,0.247132127,3,59.07854109,367.5,12,866
1440,KNZ,GFP,4F,KNZ::GFP::4F,2,2010,Rainout_Grazed,R*mow_clip,0.239675645,0.372093023,0.372093023,0.772291981,3,59.07854109,367.5,12,866
1441,KNZ,GFP,4F,KNZ::GFP::4F,1,2009,Rainout_Grazed,R*mow_clip,0.233311984,0.058823529,0.058823529,0.225921019,3,59.07854109,367.5,12,866
1442,KNZ,GFP,K1B,KNZ::GFP::K1B,3,2011,Rainout_Grazed,R*mow_clip,0.20375715,0.048192771,0.048192771,0.258613736,3,49.61578213,468.5857143,12,866
1443,KNZ,GFP,K1B,KNZ::GFP::K1B,2,2010,Rainout_Grazed,R*mow_clip,0.149134104,0.034482759,0.034482759,0.05362789,3,49.61578213,468.5857143,12,866
1444,KNZ,GFP,K1B,KNZ::GFP::K1B,1,2009,Rainout_Grazed,R*mow_clip,0.11937322,-0.076086957,0.076086957,-0.050436166,3,49.61578213,468.5857143,12,866
1445,KNZ,pplots,0,KNZ::pplots::0,12,2014,N2P2,R*R,0.478574496,-0.087912088,0.087912088,0.158273678,12,72.49261907,472.3384615,12,866
1446,KNZ,pplots,0,KNZ::pplots::0,12,2014,N2P1,R*R,0.455575204,-0.076923077,0.076923077,0.065470664,12,72.49261907,472.3384615,12,866
1447,KNZ,pplots,0,KNZ::pplots::0,11,2013,N2P1,R*R,0.408772044,-0.126315789,0.126315789,-0.099024529,12,72.49261907,472.3384615,12,866
1448,KNZ,pplots,0,KNZ::pplots::0,11,2013,N2P2,R*R,0.355096986,-0.115789474,0.115789474,-0.110311265,12,72.49261907,472.3384615,12,866
1449,KNZ,pplots,0,KNZ::pplots::0,11,2013,N2P3,R*R,0.483278112,-0.231578947,0.231578947,-0.325758792,12,72.49261907,472.3384615,12,866
1450,KNZ,pplots,0,KNZ::pplots::0,10,2012,N2P1,R*R,0.393188394,-0.111111111,0.111111111,0.040671719,12,72.49261907,472.3384615,12,866
1451,KNZ,pplots,0,KNZ::pplots::0,12,2014,N2P3,R*R,0.479969493,-0.164835165,0.164835165,-0.25541909,12,72.49261907,472.3384615,12,866
1452,KNZ,pplots,0,KNZ::pplots::0,9,2011,N2P1,R*R,0.398832357,-0.058252427,0.058252427,-0.00281129,12,72.49261907,472.3384615,12,866
1453,KNZ,pplots,0,KNZ::pplots::0,9,2011,N2P2,R*R,0.367307359,-0.077669903,0.077669903,-0.023770054,12,72.49261907,472.3384615,12,866
1454,KNZ,pplots,0,KNZ::pplots::0,9,2011,N2P3,R*R,0.474247179,-0.145631068,0.145631068,-0.278776368,12,72.49261907,472.3384615,12,866
1455,KNZ,pplots,0,KNZ::pplots::0,8,2010,N2P1,R*R,0.340679202,-0.063063063,0.063063063,0.200422727,12,72.49261907,472.3384615,12,866
1456,KNZ,pplots,0,KNZ::pplots::0,8,2010,N2P2,R*R,0.318044161,-0.225225225,0.225225225,0.097927461,12,72.49261907,472.3384615,12,866
1457,KNZ,pplots,0,KNZ::pplots::0,8,2010,N2P3,R*R,0.406444641,-0.342342342,0.342342342,-0.151078479,12,72.49261907,472.3384615,12,866
1458,KNZ,pplots,0,KNZ::pplots::0,7,2009,N2P1,R*R,0.454685922,-0.057692308,0.057692308,0.267307934,12,72.49261907,472.3384615,12,866
1459,KNZ,pplots,0,KNZ::pplots::0,7,2009,N2P2,R*R,0.402187066,-0.076923077,0.076923077,0.222471238,12,72.49261907,472.3384615,12,866
1460,KNZ,pplots,0,KNZ::pplots::0,7,2009,N2P3,R*R,0.537624778,-0.230769231,0.230769231,0.008556456,12,72.49261907,472.3384615,12,866
1461,KNZ,pplots,0,KNZ::pplots::0,6,2008,N2P1,R*R,0.496552577,0.008196721,0.008196721,0.541949625,12,72.49261907,472.3384615,12,866
1462,KNZ,pplots,0,KNZ::pplots::0,6,2008,N2P2,R*R,0.471637041,0.024590164,0.024590164,0.465715989,12,72.49261907,472.3384615,12,866
1463,KNZ,pplots,0,KNZ::pplots::0,6,2008,N2P3,R*R,0.554298918,-0.18852459,0.18852459,0.067013852,12,72.49261907,472.3384615,12,866
1464,KNZ,pplots,0,KNZ::pplots::0,5,2007,N2P1,R*R,0.464136002,0.043956044,0.043956044,0.444084582,12,72.49261907,472.3384615,12,866
1465,KNZ,pplots,0,KNZ::pplots::0,5,2007,N2P2,R*R,0.43242739,0.010989011,0.010989011,0.643143567,12,72.49261907,472.3384615,12,866
1466,KNZ,pplots,0,KNZ::pplots::0,5,2007,N2P3,R*R,0.464621536,0,0,0.212819795,12,72.49261907,472.3384615,12,866
1467,KNZ,pplots,0,KNZ::pplots::0,4,2006,N2P1,R*R,0.43582515,-0.107142857,0.107142857,0.199631211,12,72.49261907,472.3384615,12,866
1468,KNZ,pplots,0,KNZ::pplots::0,4,2006,N2P2,R*R,0.413837821,0.035714286,0.035714286,0.303724936,12,72.49261907,472.3384615,12,866
1469,KNZ,pplots,0,KNZ::pplots::0,4,2006,N2P3,R*R,0.404261876,-0.098214286,0.098214286,0.205360023,12,72.49261907,472.3384615,12,866
1470,KNZ,pplots,0,KNZ::pplots::0,3,2005,N2P1,R*R,0.359621965,-0.051546392,0.051546392,-0.158412327,12,72.49261907,472.3384615,12,866
1471,KNZ,pplots,0,KNZ::pplots::0,3,2005,N2P2,R*R,0.340937856,0.010309278,0.010309278,-0.095258919,12,72.49261907,472.3384615,12,866
1472,KNZ,pplots,0,KNZ::pplots::0,3,2005,N2P3,R*R,0.314187149,-0.175257732,0.175257732,-0.181934735,12,72.49261907,472.3384615,12,866
1473,KNZ,pplots,0,KNZ::pplots::0,2,2004,N2P1,R*R,0.323674966,-0.058823529,0.058823529,0.076438003,12,72.49261907,472.3384615,12,866
1474,KNZ,pplots,0,KNZ::pplots::0,2,2004,N2P2,R*R,0.464841714,-0.075630252,0.075630252,-0.157144681,12,72.49261907,472.3384615,12,866
1475,KNZ,pplots,0,KNZ::pplots::0,2,2004,N2P3,R*R,0.304530556,-0.176470588,0.176470588,0.083307253,12,72.49261907,472.3384615,12,866
1476,KNZ,pplots,0,KNZ::pplots::0,1,2003,N2P1,R*R,0.182575959,-0.066666667,0.066666667,-0.114859225,12,72.49261907,472.3384615,12,866
1477,KNZ,pplots,0,KNZ::pplots::0,1,2003,N2P2,R*R,0.19027843,-0.038095238,0.038095238,-0.107682465,12,72.49261907,472.3384615,12,866
1478,KNZ,pplots,0,KNZ::pplots::0,1,2003,N2P3,R*R,0.132915282,-0.114285714,0.114285714,-0.12499956,12,72.49261907,472.3384615,12,866
1479,KNZ,pplots,0,KNZ::pplots::0,10,2012,N2P2,R*R,0.284558453,-0.111111111,0.111111111,0.177238095,12,72.49261907,472.3384615,12,866
1480,KNZ,pplots,0,KNZ::pplots::0,10,2012,N2P3,R*R,0.334525375,-0.181818182,0.181818182,-0.304013281,12,72.49261907,472.3384615,12,866
1481,KNZ,RaMPs,0,KNZ::RaMPs::0,16,2013,delayed_heated,R*temp,0.273771786,0.103092784,0.103092784,0.147653135,16,83.22540965,772.9624242,12,866
1482,KNZ,RaMPs,0,KNZ::RaMPs::0,15,2012,delayed_heated,R*temp,0.25926993,0.011235955,0.011235955,0.000207472,16,83.22540965,772.9624242,12,866
1483,KNZ,RaMPs,0,KNZ::RaMPs::0,13,2010,delayed_heated,R*temp,0.235318936,0.085106383,0.085106383,0.131902641,16,83.22540965,772.9624242,12,866
1484,KNZ,RaMPs,0,KNZ::RaMPs::0,14,2011,delayed_heated,R*temp,0.241827746,0.131868132,0.131868132,0.153614755,16,83.22540965,772.9624242,12,866
1485,KNZ,RaMPs,0,KNZ::RaMPs::0,11,2008,delayed_heated,R*temp,0.200498551,0.12962963,0.12962963,0.121796848,16,83.22540965,772.9624242,12,866
1486,KNZ,RaMPs,0,KNZ::RaMPs::0,10,2007,delayed_heated,R*temp,0.162377676,0.027777778,0.027777778,0.101906135,16,83.22540965,772.9624242,12,866
1487,KNZ,RaMPs,0,KNZ::RaMPs::0,9,2006,delayed_heated,R*temp,0.175089038,0.147368421,0.147368421,0.251878222,16,83.22540965,772.9624242,12,866
1488,KNZ,RaMPs,0,KNZ::RaMPs::0,8,2005,delayed_heated,R*temp,0.145372148,0.13,0.13,0.138531967,16,83.22540965,772.9624242,12,866
1489,KNZ,RaMPs,0,KNZ::RaMPs::0,7,2004,delayed_heated,R*temp,0.158064418,0.145833333,0.145833333,0.093912632,16,83.22540965,772.9624242,12,866
1490,KNZ,RaMPs,0,KNZ::RaMPs::0,6,2003,delayed_heated,R*temp,0.162737895,0.372340426,0.372340426,0.210601842,16,83.22540965,772.9624242,12,866
1491,KNZ,RaMPs,0,KNZ::RaMPs::0,12,2009,delayed_heated,R*temp,0.230956502,0.201923077,0.201923077,0.199273234,16,83.22540965,772.9624242,12,866
1492,KUFS,E6,type1,KUFS::E6::type1,11,2013,N4P8S0,R*R,0.499796261,-0.219512195,0.219512195,-0.125757355,11,94.44497391,301,12,965
1493,KUFS,E6,type1,KUFS::E6::type1,11,2013,N8P8S0,R*R,0.518994324,-0.219512195,0.219512195,-0.310847386,11,94.44497391,301,12,965
1494,KUFS,E6,type1,KUFS::E6::type1,10,2012,N16P8S0,R*R,0.763010406,-0.346938776,0.346938776,-0.474195717,11,94.44497391,301,12,965
1495,KUFS,E6,type1,KUFS::E6::type1,10,2012,N4P8S0,R*R,0.446425247,0.040816327,0.040816327,0.139978117,11,94.44497391,301,12,965
1496,KUFS,E6,type1,KUFS::E6::type1,11,2013,N16P8S0,R*R,0.661041107,-0.585365854,0.585365854,-0.514173504,11,94.44497391,301,12,965
1497,KUFS,E6,type1,KUFS::E6::type1,9,2011,N16P8S0,R*R,0.61963048,-0.56,0.56,-0.459117137,11,94.44497391,301,12,965
1498,KUFS,E6,type1,KUFS::E6::type1,9,2011,N4P8S0,R*R,0.384578135,-0.06,0.06,-0.024311807,11,94.44497391,301,12,965
1499,KUFS,E6,type1,KUFS::E6::type1,9,2011,N8P8S0,R*R,0.434573695,-0.32,0.32,-0.360212958,11,94.44497391,301,12,965
1500,KUFS,E6,type1,KUFS::E6::type1,8,2010,N16P8S0,R*R,0.510788509,-0.425531915,0.425531915,-0.123414211,11,94.44497391,301,12,965
1501,KUFS,E6,type1,KUFS::E6::type1,8,2010,N4P8S0,R*R,0.256263977,-0.042553191,0.042553191,-0.161617866,11,94.44497391,301,12,965
1502,KUFS,E6,type1,KUFS::E6::type1,10,2012,N8P8S0,R*R,0.469020423,-0.12244898,0.12244898,-0.099172154,11,94.44497391,301,12,965
1503,KUFS,E6,type1,KUFS::E6::type1,7,2009,N16P8S0,R*R,0.46916319,-0.684210526,0.684210526,-0.463669599,11,94.44497391,301,12,965
1504,KUFS,E6,type1,KUFS::E6::type1,7,2009,N4P8S0,R*R,0.358684332,-0.210526316,0.210526316,-0.267106514,11,94.44497391,301,12,965
1505,KUFS,E6,type1,KUFS::E6::type1,7,2009,N8P8S0,R*R,0.388470371,-0.614035088,0.614035088,-0.515771687,11,94.44497391,301,12,965
1506,KUFS,E6,type1,KUFS::E6::type1,6,2008,N16P8S0,R*R,0.331115814,-0.372093023,0.372093023,-0.174104006,11,94.44497391,301,12,965
1507,KUFS,E6,type1,KUFS::E6::type1,6,2008,N4P8S0,R*R,0.232965129,-0.279069767,0.279069767,-0.094552846,11,94.44497391,301,12,965
1508,KUFS,E6,type1,KUFS::E6::type1,6,2008,N8P8S0,R*R,0.176405441,-0.395348837,0.395348837,-0.095510582,11,94.44497391,301,12,965
1509,KUFS,E6,type1,KUFS::E6::type1,5,2007,N16P8S0,R*R,0.403011172,-0.170212766,0.170212766,0.39622462,11,94.44497391,301,12,965
1510,KUFS,E6,type1,KUFS::E6::type1,5,2007,N4P8S0,R*R,0.295399773,-0.063829787,0.063829787,0.298605435,11,94.44497391,301,12,965
1511,KUFS,E6,type1,KUFS::E6::type1,5,2007,N8P8S0,R*R,0.168582586,-0.14893617,0.14893617,0.024311582,11,94.44497391,301,12,965
1512,KUFS,E6,type1,KUFS::E6::type1,4,2006,N16P8S0,R*R,0.401775546,-0.134615385,0.134615385,0.293036367,11,94.44497391,301,12,965
1513,KUFS,E6,type1,KUFS::E6::type1,4,2006,N4P8S0,R*R,0.357312107,0.076923077,0.076923077,0.294891547,11,94.44497391,301,12,965
1514,KUFS,E6,type1,KUFS::E6::type1,4,2006,N8P8S0,R*R,0.206097928,-0.115384615,0.115384615,-0.009433231,11,94.44497391,301,12,965
1515,KUFS,E6,type1,KUFS::E6::type1,3,2005,N16P8S0,R*R,0.528125594,-0.306451613,0.306451613,-0.182385322,11,94.44497391,301,12,965
1516,KUFS,E6,type1,KUFS::E6::type1,3,2005,N4P8S0,R*R,0.519767038,-0.14516129,0.14516129,0.28291068,11,94.44497391,301,12,965
1517,KUFS,E6,type1,KUFS::E6::type1,3,2005,N8P8S0,R*R,0.360003248,-0.35483871,0.35483871,-0.330776446,11,94.44497391,301,12,965
1518,KUFS,E6,type1,KUFS::E6::type1,2,2004,N16P8S0,R*R,0.425880041,0.033898305,0.033898305,0.447975169,11,94.44497391,301,12,965
1519,KUFS,E6,type1,KUFS::E6::type1,2,2004,N4P8S0,R*R,0.405510001,0,0,0.239837617,11,94.44497391,301,12,965
1520,KUFS,E6,type1,KUFS::E6::type1,2,2004,N8P8S0,R*R,0.37421271,0.016949153,0.016949153,0.30801749,11,94.44497391,301,12,965
1521,KUFS,E6,type1,KUFS::E6::type1,1,2003,N16P8S0,R*R,0.277452118,0,0,0.029125293,11,94.44497391,301,12,965
1522,KUFS,E6,type1,KUFS::E6::type1,1,2003,N4P8S0,R*R,0.321558546,0,0,0.278711319,11,94.44497391,301,12,965
1523,KUFS,E6,type1,KUFS::E6::type1,1,2003,N8P8S0,R*R,0.358373713,-0.044117647,0.044117647,0.063939021,11,94.44497391,301,12,965
1524,KUFS,E6,type1,KUFS::E6::type1,8,2010,N8P8S0,R*R,0.258509232,-0.404255319,0.404255319,-0.265692763,11,94.44497391,301,12,965
1525,KUFS,E6,type2,KUFS::E6::type2,11,2013,N16P8S0,R*R,0.798533314,-0.7,0.7,-0.565022782,11,90.11900726,301,12,965
1526,KUFS,E6,type2,KUFS::E6::type2,11,2013,N4P8S0,R*R,0.374970847,-0.225,0.225,0.16990052,11,90.11900726,301,12,965
1527,KUFS,E6,type2,KUFS::E6::type2,10,2012,N16P8S0,R*R,0.775117378,-0.395833333,0.395833333,-0.25470376,11,90.11900726,301,12,965
1528,KUFS,E6,type2,KUFS::E6::type2,11,2013,N8P8S0,R*R,0.534277467,-0.3,0.3,0.008230033,11,90.11900726,301,12,965
1529,KUFS,E6,type2,KUFS::E6::type2,10,2012,N8P8S0,R*R,0.585081264,-0.0625,0.0625,0.547949795,11,90.11900726,301,12,965
1530,KUFS,E6,type2,KUFS::E6::type2,9,2011,N16P8S0,R*R,0.777848633,-0.622222222,0.622222222,-0.374224438,11,90.11900726,301,12,965
1531,KUFS,E6,type2,KUFS::E6::type2,9,2011,N4P8S0,R*R,0.388863872,-0.2,0.2,0.387643423,11,90.11900726,301,12,965
1532,KUFS,E6,type2,KUFS::E6::type2,9,2011,N8P8S0,R*R,0.523403484,-0.133333333,0.133333333,0.434768687,11,90.11900726,301,12,965
1533,KUFS,E6,type2,KUFS::E6::type2,10,2012,N4P8S0,R*R,0.405194084,-0.020833333,0.020833333,0.699973073,11,90.11900726,301,12,965
1534,KUFS,E6,type2,KUFS::E6::type2,8,2010,N8P8S0,R*R,0.558854847,-0.085106383,0.085106383,0.417416653,11,90.11900726,301,12,965
1535,KUFS,E6,type2,KUFS::E6::type2,7,2009,N16P8S0,R*R,0.450837261,-0.615384615,0.615384615,-0.276920482,11,90.11900726,301,12,965
1536,KUFS,E6,type2,KUFS::E6::type2,7,2009,N4P8S0,R*R,0.394700712,-0.153846154,0.153846154,0.103690618,11,90.11900726,301,12,965
1537,KUFS,E6,type2,KUFS::E6::type2,7,2009,N8P8S0,R*R,0.609436566,-0.442307692,0.442307692,-0.145145951,11,90.11900726,301,12,965
1538,KUFS,E6,type2,KUFS::E6::type2,6,2008,N16P8S0,R*R,0.406169162,-0.473684211,0.473684211,-0.355485857,11,90.11900726,301,12,965
1539,KUFS,E6,type2,KUFS::E6::type2,6,2008,N4P8S0,R*R,0.375345758,-0.052631579,0.052631579,0.116912996,11,90.11900726,301,12,965
1540,KUFS,E6,type2,KUFS::E6::type2,6,2008,N8P8S0,R*R,0.551226491,-0.105263158,0.105263158,-0.185958489,11,90.11900726,301,12,965
1541,KUFS,E6,type2,KUFS::E6::type2,5,2007,N16P8S0,R*R,0.494539882,0.368421053,0.368421053,0.352261795,11,90.11900726,301,12,965
1542,KUFS,E6,type2,KUFS::E6::type2,5,2007,N4P8S0,R*R,0.305532082,0,0,0.047515876,11,90.11900726,301,12,965
1543,KUFS,E6,type2,KUFS::E6::type2,5,2007,N8P8S0,R*R,0.524089563,0.052631579,0.052631579,-0.016910555,11,90.11900726,301,12,965
1544,KUFS,E6,type2,KUFS::E6::type2,4,2006,N16P8S0,R*R,0.655536354,0.214285714,0.214285714,0.131200376,11,90.11900726,301,12,965
1545,KUFS,E6,type2,KUFS::E6::type2,4,2006,N4P8S0,R*R,0.337021356,0.119047619,0.119047619,0.031053775,11,90.11900726,301,12,965
1546,KUFS,E6,type2,KUFS::E6::type2,4,2006,N8P8S0,R*R,0.446192081,0.214285714,0.214285714,0.302942782,11,90.11900726,301,12,965
1547,KUFS,E6,type2,KUFS::E6::type2,3,2005,N16P8S0,R*R,0.519855113,0.297297297,0.297297297,-0.260236442,11,90.11900726,301,12,965
1548,KUFS,E6,type2,KUFS::E6::type2,3,2005,N4P8S0,R*R,0.32136415,0.162162162,0.162162162,0.087183087,11,90.11900726,301,12,965
1549,KUFS,E6,type2,KUFS::E6::type2,3,2005,N8P8S0,R*R,0.329838055,0.459459459,0.459459459,0.472480251,11,90.11900726,301,12,965
1550,KUFS,E6,type2,KUFS::E6::type2,8,2010,N16P8S0,R*R,0.602959551,-0.361702128,0.361702128,-0.087914724,11,90.11900726,301,12,965
1551,KUFS,E6,type2,KUFS::E6::type2,8,2010,N4P8S0,R*R,0.361661593,0,0,0.27375063,11,90.11900726,301,12,965
1552,KUFS,E6,type2,KUFS::E6::type2,2,2004,N4P8S0,R*R,0.296016194,-0.066666667,0.066666667,-0.311836501,11,90.11900726,301,12,965
1553,KUFS,E6,type2,KUFS::E6::type2,2,2004,N8P8S0,R*R,0.318872024,0.083333333,0.083333333,-0.332820214,11,90.11900726,301,12,965
1554,KUFS,E6,type2,KUFS::E6::type2,1,2003,N16P8S0,R*R,0.2757212,-0.274193548,0.274193548,-0.370718941,11,90.11900726,301,12,965
1555,KUFS,E6,type2,KUFS::E6::type2,1,2003,N4P8S0,R*R,0.265381384,0.129032258,0.129032258,0.207032247,11,90.11900726,301,12,965
1556,KUFS,E6,type2,KUFS::E6::type2,1,2003,N8P8S0,R*R,0.270612682,-0.161290323,0.161290323,-0.041698493,11,90.11900726,301,12,965
1557,KUFS,E6,type2,KUFS::E6::type2,2,2004,N16P8S0,R*R,0.446238448,-0.116666667,0.116666667,-0.212137791,11,90.11900726,301,12,965
1558,LATNJA,CLIP,Heath,LATNJA::CLIP::Heath,7,2001,N,R*R,0.587364644,-0.294117647,0.294117647,-0.372704521,7,47.94395833,476,1,818
